work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Senior Level,Full-Time,Software Engineer,123250,United States,On-site,United States,M
2025,Senior Level,Full-Time,Associate,113924,United Kingdom,On-site,United Kingdom,M
2025,Senior Level,Full-Time,Associate,74810,United Kingdom,On-site,United Kingdom,M
2025,Mid Level,Full-Time,Manager,194800,United States,On-site,United States,M
2025,Mid Level,Full-Time,Product Manager,211306,United States,On-site,United States,M
2025,Mid Level,Full-Time,Product Manager,140870,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analyst,162600,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analyst,141274,United States,On-site,United States,M
2025,Mid Level,Full-Time,Analyst,156750,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,161200,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,94800,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analyst,172300,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analyst,151300,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,124700,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Manager,95900,Canada,On-site,Canada,M
2025,Executive Level,Full-Time,Analyst,213480,United States,On-site,United States,M
2025,Executive Level,Full-Time,Analyst,142320,United States,On-site,United States,M
2025,Mid Level,Full-Time,Engineer,145800,United States,Remote,United States,M
2025,Mid Level,Full-Time,Engineer,79500,United States,Remote,United States,M
2025,Senior Level,Full-Time,AI Product Owner,199400,United States,Remote,United States,M
2025,Senior Level,Full-Time,AI Product Owner,119600,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Governance,267500,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Governance,119400,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Management Expert,105941,Netherlands,On-site,Netherlands,M
2025,Senior Level,Full-Time,Data Management Expert,65835,Netherlands,On-site,Netherlands,M
2025,Entry Level,Full-Time,Product Manager,94000,United States,On-site,United States,M
2025,Entry Level,Full-Time,Product Manager,40000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,138911,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,143100,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,96600,United States,On-site,United States,M
2025,Entry Level,Full-Time,Data Engineer,73162,Netherlands,On-site,Netherlands,M
2025,Senior Level,Full-Time,Data Engineer,218160,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Engineer,167812,United States,Remote,United States,M
2025,Senior Level,Full-Time,AI Engineer,95348,United States,Remote,United States,M
2025,Entry Level,Full-Time,Data Analyst,203000,United States,Remote,United States,M
2025,Entry Level,Full-Time,Data Analyst,101000,United States,Remote,United States,M
2025,Entry Level,Full-Time,Data Analyst,164000,United States,Remote,United States,M
2025,Entry Level,Full-Time,Data Analyst,82000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Analyst,147900,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Analyst,103500,United States,Remote,United States,M
2025,Mid Level,Full-Time,Data Analyst,113800,United States,Remote,United States,M
2025,Mid Level,Full-Time,Data Analyst,79700,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Architect,227000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Architect,122200,United States,On-site,United States,M
2025,Executive Level,Full-Time,Research Engineer,377000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Research Engineer,203000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Product Manager,240998,United States,On-site,United States,M
2025,Senior Level,Full-Time,Product Manager,160666,United States,On-site,United States,M
2025,Entry Level,Full-Time,Engineer,40000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,165490,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,129800,United States,On-site,United States,M
2025,Mid Level,Full-Time,BI Developer,125000,Canada,On-site,Canada,M
2025,Mid Level,Full-Time,BI Developer,120000,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Data Engineer,190310,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,149260,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,78571,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Data Engineer,181170,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,148230,United States,On-site,United States,M
2025,Senior Level,Full-Time,Architect,211420,United States,On-site,United States,M
2025,Senior Level,Full-Time,Architect,149750,United States,On-site,United States,M
2025,Mid Level,Full-Time,Associate,188000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,296000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Engineer,236800,United States,Remote,United States,M
2025,Mid Level,Full-Time,Product Manager,206300,United States,Remote,United States,M
2025,Mid Level,Full-Time,Product Manager,165000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Systems Engineer,173650,United States,On-site,United States,M
2025,Senior Level,Full-Time,Systems Engineer,87550,United States,On-site,United States,M
2025,Mid Level,Full-Time,Conversational AI Designer,120000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Conversational AI Designer,110000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Machine Learning Engineer,425000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,185000,United Kingdom,On-site,United Kingdom,M
2025,Entry Level,Full-Time,Data Analyst,113562,Australia,On-site,Australia,M
2025,Entry Level,Full-Time,Data Analyst,73522,Australia,On-site,Australia,M
2025,Entry Level,Full-Time,Data Analyst,94736,Germany,On-site,Germany,M
2025,Entry Level,Full-Time,Data Analyst,78947,Germany,On-site,Germany,M
2025,Mid Level,Full-Time,Data Analyst,29317,Austria,On-site,Austria,M
2025,Entry Level,Full-Time,Data Analyst,61800,United States,On-site,United States,M
2025,Entry Level,Full-Time,Data Analyst,46400,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,297000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analytics Engineer,215000,United States,Remote,United States,M
2025,Senior Level,Full-Time,AI Architect,327600,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Architect,196800,United States,On-site,United States,M
2025,Senior Level,Full-Time,DevOps Engineer,334600,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Governance,256525,United States,On-site,United States,M
2025,Mid Level,Full-Time,Engineering Manager,192000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Solution Architect,270200,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Solution Architect,162200,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Research Scientist,284810,United Kingdom,On-site,United Kingdom,M
2025,Mid Level,Full-Time,Systems Engineer,225000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Systems Engineer,168000,United States,Remote,United States,M
2025,Senior Level,Full-Time,MLOps Engineer,320000,United States,On-site,United States,M
2025,Senior Level,Full-Time,MLOps Engineer,170500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Research Scientist,316455,United Kingdom,On-site,United Kingdom,M
2025,Senior Level,Full-Time,Data Product Manager,161400,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Product Manager,113000,United States,Remote,United States,M
2025,Senior Level,Full-Time,BI Analyst,130000,United States,Remote,United States,M
2025,Senior Level,Full-Time,BI Analyst,115000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Data Operations Manager,365000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Architect,231000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Architect,154000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,303600,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,179400,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,187700,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,102400,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,284500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,155376,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,95264,United States,On-site,United States,M
2025,Mid Level,Full-Time,Consultant,78000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Research Associate,113934,Australia,On-site,Australia,M
2025,Entry Level,Full-Time,Software Engineer,228000,United States,On-site,United States,M
2025,Entry Level,Full-Time,Software Engineer,152000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,153000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Platform Engineer,196500,United States,On-site,United States,M
2025,Mid Level,Full-Time,Platform Engineer,97300,United States,On-site,United States,M
2025,Senior Level,Full-Time,Architect,425000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Architect,280000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Associate,174000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Associate,106000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,320000,Germany,On-site,Germany,M
2025,Senior Level,Full-Time,Engineer,272000,Germany,On-site,Germany,M
2025,Senior Level,Full-Time,MLOps Engineer,276400,United States,On-site,United States,M
2025,Senior Level,Full-Time,MLOps Engineer,145600,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Scientist,560000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Scientist,315000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Account Executive,246835,United Kingdom,On-site,United Kingdom,M
2025,Executive Level,Full-Time,Account Executive,183544,United Kingdom,On-site,United Kingdom,M
2025,Mid Level,Full-Time,Research Associate,112690,Australia,On-site,Australia,M
2025,Senior Level,Full-Time,Software Development Engineer,187200,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Development Engineer,114400,United States,On-site,United States,M
2025,Mid Level,Full-Time,Software Development Engineer,156000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Software Development Engineer,93600,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,334500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,182900,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Strategist,157872,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Strategist,129168,United States,On-site,United States,M
2025,Senior Level,Full-Time,Computer Vision Engineer,351000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Computer Vision Engineer,171000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analytics Engineer,94936,United Kingdom,On-site,United Kingdom,M
2025,Senior Level,Full-Time,Analytics Engineer,69620,United Kingdom,On-site,United Kingdom,M
2025,Mid Level,Full-Time,Scala Spark Developer,74778,Latvia,On-site,Latvia,M
2025,Mid Level,Full-Time,Scala Spark Developer,41684,Latvia,On-site,Latvia,M
2025,Mid Level,Full-Time,Data Analyst,50526,Latvia,On-site,Latvia,M
2025,Mid Level,Full-Time,Data Analyst,29936,Latvia,On-site,Latvia,M
2025,Entry Level,Full-Time,Data Analyst,56084,Latvia,On-site,Latvia,M
2025,Entry Level,Full-Time,Data Analyst,29936,Latvia,On-site,Latvia,M
2025,Senior Level,Full-Time,Data Architect,143750,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Architect,106250,United States,On-site,United States,M
2025,Mid Level,Full-Time,Engineer,295000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Scientist,170000,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Architect,183752,United States,Remote,United States,M
2025,Senior Level,Full-Time,AI Architect,114844,United States,Remote,United States,M
2025,Senior Level,Full-Time,Engineer,341243,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,223676,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,286700,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Scientist,203100,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Scientist,225000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Systems Engineer,183000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Solutions Architect,196200,United States,Remote,United States,M
2025,Senior Level,Contract,Engineer,130000,United States,On-site,United States,M
2025,Senior Level,Contract,Engineer,90000,United States,On-site,United States,M
